!  
! R    D    M    P
2000
0.1631572223636762 582336301.8689059 15894868.620357305 -24581257438.93658
0.16428874191597115 578277664.5481607 16116047.526773717 -24580581813.769722
0.16542810872429728 574246985.9186708 16340286.263633406 -24579901505.61492
0.16657537721053983 570244073.4542253 16567627.03078711 -24579216482.76067
0.16773060217400793 566268735.9548547 16798112.60736847 -24578526713.281086
0.16889383879405195 562320783.5376986 17031786.359689236 -24577832165.03452
0.17006514263269934 558400027.6279346 17268692.24924096 -24577132805.662174
0.1712445696373084 554506280.9497716 17508874.840804487 -24576428602.586735
0.17243217614324072 550639357.517505 17752379.310668703 -24575719523.010937
0.17362801887655194 546799072.626632 17999251.454960033 -24575005533.916172
0.1748321549567013 542985242.8450294 18249537.698084068 -24574286602.061066
0.17604464189927999 539197686.0041912 18503285.10128089 -24573562693.980053
0.17726553761875838 535436221.19052875 18760541.371295553 -24572833775.98194
0.17849490043125227 531700668.7367278 19021354.86916522 -24572099814.14848
0.17973278905730836 527990850.21316636 19285774.61912458 -24571360774.332874
0.1809792626247091 524306588.4193938 19553850.317631014 -24570616622.158363
0.18223438067129685 520647707.37566406 19825632.34251114 -24569867323.016743
0.18349820314781773 517014032.3145323 20101171.762230333 -24569112842.066856
0.18477079042078526 513405389.672504 20380520.345286872 -24568353144.23314
0.18605220327536356 509821607.0817483 20663730.569732256 -24567588194.204124
0.18734250291827106 506262513.36186117 20950855.63281952 -24566817956.430916
0.18864175098070368 502727938.5116917 21241949.46078102 -24566042395.12569
0.18995000952127897 499217713.70121914 21537066.718737654 -24565261474.260178
0.19126734102900003 495731671.2634905 21836262.820740957 -24564475157.56412
0.19259380842624077 492269644.6866109 22139593.939950157 -24563683408.523735
0.1939294750717509 488831468.6057899 22447117.018945575 -24562886190.380165
0.1952744047636824 485416978.79544365 22758889.780180484 -24562083466.127934
0.19662866174263705 482026012.16134864 23074970.73657318 -24561275198.513344
0.19799231069473464 478658406.73285365 23395419.202240936 -24560461350.03296
0.19936541675470287 475314001.6551402 23720295.30337793 -24559641882.93195
0.2007480455089884 471992637.1815426 24049659.98927886 -24558816759.202553
0.20214026299888962 468694154.6659134 24383575.043510288 -24557985940.582428
0.2035421357237112 465418396.5550495 24722103.095231567 -24557149388.553085
0.20495373064394026 462165206.38116294 25065307.630667333 -24556307064.338223
0.20637511518444493 458934428.7544097 25413253.00473359 -24555458928.902115
0.20780635723769472 455725909.3554657 25766004.452819318 -24554604942.947983
0.20924752516700354 452539494.9281556 26123628.102725744 -24553745066.9163
0.21069868780979503 449375033.2721335 26486190.986765247 -24552879260.983192
0.21215991448089058 446232373.23561126 26853761.05402201 -24552007485.058727
0.21363127497582013 443111364.70813984 27226407.182776604 -24551129698.785233
0.21511283957415603 440011858.6134378 27604199.19309655 -24550245861.535633
0.21660467904286979 436933706.90227246 27987207.859595027 -24549355932.41173
0.21810686463971252 433876762.5453853 28375504.9243601 -24548459870.242516
0.21961946811661825 430840879.5264712 28769163.110056374 -24547557633.582417
0.22114256172313146 427825912.8352025 29168256.13320166 -24546649180.70961
0.22267621820985786 424831718.46030337 29572858.717620697 -24545734469.624264
0.22422051083193945 421858153.38266927 29983046.608078334 -24544813458.046787
0.22577551335255347 418905075.56853735 30398896.58409455 -24543886103.41609
0.22734130004643566 415972343.9627 30820486.47394351 -24542952362.887787
0.22891794570342844 413059818.48176855 31247895.168839406 -24542012193.332455
0.23050552563205245 410167360.0074815 31681202.6373109 -24541065551.33382
0.23210411566310438 407294830.38005924 32120489.9397674 -24540112393.18698
0.23371379215327853 404442092.39160407 32565839.24325896 -24539152674.89658
0.2353346319888144 401609009.7795468 33017333.83643284 -24538186352.175003
0.23696671258916888 398795447.2201385 33475058.144688867 -24537213380.44056
0.2386101119107143 396001270.3219848 33939097.74553651 -24536233714.81561
0.240264908450462 393226345.61962795 34409539.3841561 -24535247310.124756
0.24193118124981175 390470540.5671706 34886470.989166796 -24534254120.89297
0.24360900989832715 387733723.53194505 35369981.68860426 -24533254101.343735
0.24529847453753725 385015763.7882256 35860161.82611032 -24532247205.39713
0.24699965586476447 382316531.510983 36357102.977337845 -24531233386.66799
0.24871263513697917 379635897.7696847 36860897.96657316 -24530212598.463997
0.25043749417468086 376973734.52213484 37371640.883579195 -24529184793.783737
0.2521743153658063 374329914.6083592 37889427.10066191 -24528149925.314823
0.25392318166966493 371704311.7445299 38414353.289963186 -24527107945.431934
0.2556841766209012 369096800.51693374 38946517.44098278 -24526058806.194893
0.25745738433348475 366507256.3759816 39486018.878332525 -24525002459.346706
0.2592428895047282 363935555.63025916 40032958.27972579 -24523938856.31162
0.2610407774193323 361381575.4406175 40587437.69420492 -24522867948.19312
0.26285113395346027 358845193.8143062 41149560.56061026 -24521789685.77196
0.26467404557883895 356326289.5991463 41719431.72629321 -24520704019.504185
0.2665095993668895 353824742.4777421 42297157.46607706 -24519610899.51911
0.2683578829928863 351340432.9617348 42882845.50146841 -24518510275.6173
0.2702189847401451 348873242.3860937 43476605.02012262 -24517402097.268574
0.2720929935042391 346423052.90344954 44078546.69556613 -24516286313.609917
0.2739799987972457 343989747.4784635 44688782.7071797 -24515162873.443493
0.27588009075202174 341573209.88223743 45307426.760445066 -24514031725.234547
0.2777933601265089 339173324.6867616 45934594.10745912 -24512892817.109352
0.27971989830806865 336789977.2594012 46570401.56771851 -24511746096.853123
0.2816597973178473 334423053.7574197 47214967.54917835 -24510591511.907925
0.28361314981517155 332072441.1225422 47868412.069588564 -24509429009.37058
0.28558004910197426 329738027.07555366 48530856.778111376 -24508258535.99056
0.28756058912725097 327419700.1109354 49202424.97722344 -24507080038.16783
0.28955486449154755 325117349.4915396 49883241.64490651 -24505893461.950764
0.2915629704514786 322830865.2432989 50573433.45712991 -24504698753.03395
0.2935850029242776 320560138.14997303 51273128.810628965 -24503495856.75607
0.2956210584923782 318305059.74793226 51982457.84598292 -24502284718.09772
0.2976712344080275 316065522.32097524 52701552.47099609 -24501065281.67922
0.29973562859793157 313841418.89518416 53430546.38438643 -24499837491.75843
0.3018143396679325 311632643.2338153 54169575.09978495 -24498601292.228577
0.3039074669077186 309439089.8322226 54918775.97005047 -24497356626.615993
0.306015110295567 307260653.91281915 55678288.21190325 -24496103438.077927
0.3081373705031189 305097231.4200717 56448252.93088175 -24494841669.400295
0.31027434890018835 302948719.01552993 57228813.1466267 -24493571262.99545
0.312426147559604 300815014.0728898 58020113.81849641 -24492292160.899895
0.3145928692620849 298696014.6730913 58822301.87151774 -24491004304.77205
0.31677461750114927 296591619.5994501 59635526.22267666 -24489707635.889942
0.3189714964880589 294501728.3328222 60459937.80755338 -24488402095.14893
0.32118361115679556 292426241.0468016 61295689.607305154 -24487087623.059406
0.3234110671690739 290365058.60295326 62142936.67600257 -24485764159.744453
0.3256539709193884 288318082.54607534 63001836.16832296 -24484431644.93756
0.3279124295400949 286285215.0994969 63872547.36760533 -24483090017.98025
0.33018655090652826 284266359.16040754 64755231.71427208 -24481739217.819744
0.33247644364215473 282261418.29521745 65650052.834621325 -24480379183.006622
0.3347822171237603 280270296.73495233 66557176.569994904 -24479009851.692406
0.33710398148667525 278292899.3706771 67476771.0063269 -24477631161.627216
0.33944184763003493 276329131.7489533 68409006.50407714 -24476243050.15736
0.34179592722207647 274378900.0673268 69354055.72855459 -24474845454.222935
0.3441663327054727 272442111.1698462 70312093.68063568 -24473438310.355396
0.34655317730270324 270518672.54261404 71283297.7278824 -24472021554.67514
0.34895657502146243 268608492.3093656 72267847.63606527 -24470595122.889053
0.3513766406601048 266711479.22708127 73265925.60109589 -24469158950.288082
0.3538134898131285 264827542.68162706 74277716.28137465 -24467712971.74473
0.3562672388766967 262956592.68342578 75303406.83055867 -24466257121.710636
0.3587380050541973 261098539.8631584 76343186.93075491 -24464791334.21402
0.361225906361841 259253295.46749493 77397248.82614411 -24463315542.85725
0.3637310616342985 257420771.3548536 78465787.3570408 -24461829680.814285
0.36625359053037654 255600879.9911912 79548999.99439453 -24460333680.828182
0.3687936135387335 253793534.44582066 80647086.87473862 -24458827475.20855
0.3713512519836344 251998648.38725865 81760250.83559074 -24457310995.82899
0.3739266280307461 250216136.07910094 82888697.45131217 -24455784174.124577
0.3765198646929723 248445912.3759269 84032635.06943044 -24454246941.089252
0.37913108583633 246687892.71923172 85192274.84743224 -24452699227.27326
0.3817604161858648 244941993.13338652 86367830.79003051 -24451140962.780556
0.38440798133160936 243208130.22162724 87559519.78691396 -24449572077.2662
0.3870739077345816 241486221.16206968 88767561.6509831 -24447992499.933765
0.3897583227328257 239776183.7037535 89992179.15707973 -24446402159.532658
0.39246135454749365 238077936.16271272 91233598.08121553 -24444800984.355526
0.3951831322889705 236391397.41807297 92492047.2403063 -24443188902.23559
0.3979237859630409 234716486.90817627 93767758.53241767 -24441565840.544003
0.40068344647709886 233053124.62673256 95060966.97752883 -24439931726.187126
0.40346224564640054 231401231.1189969 96371910.7588205 -24438286485.603905
0.4062603162003607 229760727.47797388 97700831.26449382 -24436630044.763138
0.40907779178889203 228131535.34064808 99047973.13012615 -24434962329.160763
0.4119148069887893 226513576.88423973 100413584.28157093 -24433283263.81717
0.41477149731015733 224906774.8224874 101797915.97840804 -24431592773.27444
0.41764799920288376 223311052.40195486 103201222.85795121 -24429890781.59361
0.4205444500631561 221726333.398365 104623762.97981934 -24428177212.35193
0.42346098824002526 220152542.1129577 106065797.87107919 -24426451988.640083
0.42639775304201294 218589603.3688729 107527592.57196508 -24424715033.059414
0.42935488474376643 217037442.50755987 109009415.68218432 -24422966267.719147
0.43233252459275834 215495985.38520956 110511539.40781395 -24421205614.23356
0.4353308148160335 213965158.36921242 112034239.60879694 -24419432993.71921
0.4383498986270024 212444888.334641 113577795.84704484 -24417648326.79209
0.44138992023228185 210935102.66075525 115142491.43515404 -24415851533.564793
0.4444510248385826 209435729.227534 116728613.4857432 -24414042533.64366
0.4475333586596464 207946696.41222826 118336452.96142003 -24412221246.125942
0.4506370689232281 206467933.08594012 119966304.72538307 -24410387589.596928
0.45376230387812905 204999368.61022395 121618467.59266861 -24408541482.12704
0.45690921280127833 203540932.83371118 123293244.382049 -24406682841.268982
0.4600779460048624 202092556.08875936 124990941.96859033 -24404811584.054794
0.46326865484350527 200654169.18812227 126711871.33687794 -24402927626.99299
0.46648149172149755 199225703.42164588 128456347.63491696 -24401030886.06558
0.46971661010007626 197807090.5529839 130224690.22871706 -24399121276.725163
0.472974164504755 196398262.81633806 132017222.75756863 -24397198713.891983
0.4762543105327045 194999152.91322097 133834273.19001903 -24395263111.95097
0.47955720486018527 193609694.0092392 135676173.8805575 -24393314384.748756
0.4828830052500307 192229819.73090124 137543261.6270168 -24391352445.590706
0.48623187055918293 190859464.1624452 139435877.72870028 -24389377207.237926
0.48960396074628054 189498561.84268984 141354368.0452431 -24387388581.904274
0.4929994368792991 188147047.7619063 143299083.0562163 -24385386481.25332
0.49641846114324434 186804857.35871235 145270377.9214822 -24383370816.395355
0.49986119684789926 185471926.51698697 147268612.54231077 -24381341497.884323
0.5033278084356243 184148191.5628073 149294151.62326515 -24379298435.71482
0.5068184614892121 182833589.26140568 151347364.7348659 -24377241539.319
0.5103333227397966 181528056.8141482 153428626.37704337 -24375170717.563526
0.5138725600748169 180231531.8555341 155538316.04338664 -24373085878.74649
0.5174363425460362 178943952.4502157 157676818.2861994 -24370986930.594337
0.5210248403776172 177665257.0900387 159844522.7823718 -24368873780.25876
0.5246382249742517 176395384.69110334 162041824.40007725 -24366746334.31359
0.5282766689293495 175134274.59084493 164269123.26630616 -24364604498.751698
0.5319403460332808 173881866.54513597 166526824.83524215 -24362448178.981834
0.5356294312816773 172638100.7254069 168815339.95749524 -24360277279.82553
0.5393441008837921 171402917.71578646 171135084.95019946 -24358091705.513916
0.5430845322709154 170176258.51026368 173486481.66798475 -24355891359.684597
0.5468509041048496 168958064.5098672 175869957.57483515 -24353676145.378456
0.5506433962864434 167748277.5198656 178285945.81684133 -24351445965.0365
0.5544621899641845 166546839.74698576 180734885.29585978 -24349200720.496662
0.5583074675428522 165353693.79665175 183217220.74408802 -24346940312.990616
0.5621794126922302 164168782.67024127 185733402.79956695 -24344664643.14056
0.566078210355879 162992049.76236254 188283888.0826206 -24342373610.95601
0.5700040467599707 161823438.85814846 190869139.27324477 -24340067115.830563
0.5739571094221833 160662894.13057038 193489625.1894547 -24337745056.5387
0.5779375871606574 159510360.1377702 196145820.86660337 -24335407331.232487
0.5819456701030159 158365781.82041055 198838207.6376816 -24333053837.43839
0.5859815496954448 157229104.49904352 201567273.21461055 -24330684472.05396
0.5900454187118378 156100273.87149757 204333511.77053887 -24328299131.344593
0.5941374712630041 154979236.01028174 207137424.02315515 -24325897710.940247
0.5982579028059404 153865937.36000896 209979517.3190282 -24323480105.832157
0.6024069101531665 152760324.73483592 212860305.71898556 -24321046210.36954
0.6065846914821261 151662345.3159216 215780310.08454314 -24318595918.256306
0.6107914463446533 150571946.6489022 218740058.1653981 -24316129122.547714
0.6150273756765035 149489076.6413845 221740084.68799528 -24313645715.647087
0.6192926818069512 148413683.56045607 224780931.4451816 -24311145589.30248
0.6235875684684544 147345716.03021228 227863147.386959 -24308628634.60333
0.6279122408063871 146285123.02930075 230987288.71234986 -24306094741.977127
0.6322669053888355 145231853.88848293 234153918.9623845 -24303543801.18606
0.6366517702164667 144185858.28821194 237363609.11422747 -24300975701.32368
0.6410670447324632 143147086.2562275 240616937.67645207 -24298390330.811497
0.6455129398325272 142115488.16516694 243914490.78547743 -24295787577.39564
0.6499896678749537 141091014.73019344 247256862.30318078 -24293167328.143475
0.6544974426907743 140073617.00663978 250644653.91569832 -24290529469.44021
0.65903647959397 139063246.38766888 254078475.23342678 -24287873886.985516
0.6636069953917568 138059854.60195017 257558943.89224082 -24285200465.79011
0.6682092083949407 137063393.7113523 261086685.65593848 -24282509090.172394
0.6728433384283454 136073816.10865098 264662334.51992792 -24279799643.754986
0.6775096068413126 135091074.5152537 268286532.81617057 -24277072009.461346
0.6822082365182742 134115121.97893937 271959931.31939316 -24274326069.51234
0.6869394518893992 133145911.87161341 275683189.35458356 -24271561705.42282
0.6917034789413128 132183397.88707897 279456974.9057835 -24268778797.99818
0.6965005452278908 131227534.03882292 283281964.72619313 -24265977227.330933
0.7013308798811296 130278274.65781727 287158844.44960225 -24263156872.79725
0.7061947136220893 129335574.39033614 291088308.7031603 -24260317613.053516
0.7110922787719152 128399388.1957865 295071061.22150296 -24257459326.0329
0.7160238092629339 127469671.34455584 299107814.96224713 -24254581888.941868
0.7209895406498277 126546379.41587242 303199292.2228716 -24251685178.25673
0.7259897101208853 125629468.29568253 307346224.75899553 -24248769069.7202
0.7310245565093318 124718894.17454 311549353.90407324 -24245833438.337883
0.7360943203047355 123814613.54551241 315809430.6905166 -24242878158.374832
0.7411992436644965 122916583.2021003 320127215.9722648 -24239903103.35207
0.7463395704254118 122024760.23617116 324503480.54881257 -24236908146.04309
0.7515155461153226 121139102.03590791 328939005.2907146 -24233893158.4704
0.7567274179648424 120259566.283771 333434581.2665835 -24230858011.90204
0.7619754349191659 119386110.95447482 337991009.87159306 -24227802576.848038
0.7672598476499591 118518694.31297803 342609102.9575064 -24224726723.056995
0.7725809085673339 117657274.9124878 347289682.96424365 -24221630319.51255
0.777938871831903 116801811.59247752 352033583.0530046 -24218513234.429893
0.7833339933669216 115952263.47671837 356841647.2409649 -24215375335.252274
0.7887665308705097 115108589.97132444 361714730.5375594 -24212216488.64751
0.7942367438279627 114270750.76281115 366653699.0823722 -24209036560.50447
0.7997448935241449 113438705.81616738 371659430.28464794 -24205835415.929607
0.8052912430559697 112612415.37294029 376732812.964442 -24202612919.24342
0.8108760573449667 111791839.9493338 381874747.49542665 -24199368933.976997
0.8164996031499359 110976940.3343203 387086145.9493706 -24196103322.868484
0.8221621490796887 110167677.58776467 392367932.24230796 -24192815947.8596
0.8278639656058789 109364013.03856155 397721042.28241575 -24189506670.092136
0.8336053250759211 108565908.28278609 403146424.1196157 -24186175349.90447
0.8393865017259998 107773325.1818562 408645038.0969197 -24182821846.828045
0.845207771694168 106986225.86070825 414217857.00353515 -24179446019.583916
0.8510694130335373 106204572.70598543 419865866.22974855 -24176047726.0792
0.8569717057255587 105428328.3642379 425590063.9236064 -24172626823.403656
0.8629149316933961 104657455.74013591 431391461.14940965 -24169183167.826134
0.8688993748153925 103891917.99469492 437271082.0480422 -24165716614.791134
0.8749253209386287 103131678.54351324 443229963.9991484 -24162227018.915302
0.8809930578925792 102376701.05502117 449269157.7851852 -24158714233.983967
0.8871028755028567 101626949.44874305 455389727.75735533 -24155178112.94765
0.8932550656050585 100882387.8935705 461592752.00345427 -24151618507.918617
0.8994499220587049 100142980.80604792 467879322.5176403 -24148035270.167385
0.9056877407612753 99408692.84866987 474250545.37214947 -24144428250.119297
0.9119688196623424 98679488.9281897 480707540.89097637 -24140797297.35103
0.9182934587778036 97955334.1939403 487251443.82553726 -24137142260.58719
0.9246619602042102 97236194.03616612 493883403.5323355 -24133462987.69681
0.931074628133199 96522034.08436692 500604584.15265137 -24129759325.689983
0.9375317688660202 95812820.20565242 507416164.7942719 -24126031120.71437
0.9440336908281689 95108518.50310883 514319339.71528363 -24122278218.05182
0.9505807045841167 94409095.31417644 521315318.5099463 -24118500462.114933
0.9571731228521461 93714517.20903784 528405326.296669 -24114697696.443653
0.963811260519287 93024750.98901804 535590603.9081067 -24110869763.701897
0.9704954346563579 92339763.68499513 542872408.0833998 -24107016505.674126
0.9772259645331103 91659522.55582199 550252011.6625754 -24103137763.26199
0.9840031716334787 90983995.08675842 557730703.783131 -24099233376.48095
0.9908273796709367 90313148.98791513 565309790.0788218 -24095303184.456924
0.9976989146039587 89646952.19270688 572990592.8806711 -24091347025.42293
1.0046181046515887 88985372.85631797 580774451.4202259 -24087364736.715748
1.011585280309121 88328379.35417637 588662722.0350796 -24083356154.7726
1.018600774363881 87675940.28044042 596656778.3766749 -24079321115.12782
1.025664921911125 87028024.44649397 604758011.6204222 -24075259452.409573
1.032778060370044 86384600.87945333 612967830.6781412 -24071171000.336544
1.0399405294998822 85745638.82068361 621287662.4128543 -24067055591.714684
1.0471526714161632 85111107.72432563 629718951.8559501 -24062913058.433926
1.0544148306070338 84480977.25583264 638263162.4267423 -24058743231.464943
1.0617273539497163 83855217.29051773 646921776.1544386 -24054545940.855934
1.0690905907270785 83233797.91211027 655696293.9025489 -24050321015.729378
1.0765048926443164 82616689.41132322 664588235.5957497 -24046068284.278847
1.0839706138457543 82003862.28442949 673599140.4492289 -24041787573.765827
1.0914881109317593 81395287.23184858 682730567.2005296 -24037478710.51654
1.0990577429757755 80790935.15674268 691984094.3439202 -24033141519.918793
1.1066798715414743 80190777.16362263 701361320.3673083 -24028775826.41886
1.1143548607000249 79594784.55696297 710863863.9917207 -24024381453.518353
1.122083077047484 79002928.83982717 720493364.4133765 -24019958223.77112
1.1298648897223065 78415181.71250172 730251481.5483699 -24015505958.78021
1.1377006704229775 77831515.07113995 740139896.2799872 -24011024479.19477
1.1455907934257656 77251901.00641482 750160310.708681 -24006513604.707054
1.1535356356026014 76676311.80218133 760314448.4047245 -24001973154.049374
1.1615355764390785 76104719.9341478 770604054.6635674 -23997402944.99115
1.1695909980525785 75537098.06855652 781030896.7639136 -23992802794.33591
1.1777022852105246 74973419.06087306 791596764.2285501 -23988172517.91837
1.1858698253487587 74413655.95448518 802303469.0879424 -23983511930.601494
1.1940940085900484 73857781.97940984 813152846.1466243 -23978820846.273632
1.2023752277627198 73305770.5510099 824146753.2524009 -23974099077.84561
1.2107138784194222 72757595.26871899 835287071.5683922 -23969346437.247932
1.219110358856021 72213229.9147756 846575705.8479354 -23964562735.42793
1.2275650701306229 71672648.45296538 858014584.7123735 -23959747782.34698
1.2360784160827316 71135825.02737239 869605660.9317473 -23954901386.977776
1.244650803352538 70602733.96113878 881350911.7084205 -23950023357.30154
1.2532826414003435 70073349.75523305 893252338.9636555 -23945113500.305378
1.2619743425261163 69547647.08722657 905311969.6271639 -23940171621.979565
1.270726321889187 69025600.81007864 917531855.92966 -23935197527.314934
1.279538997528078 68507185.95092987 929914075.6984301 -23930191020.300236
1.2884127903804696 67992377.70990369 942460732.6559496 -23925151903.9196
1.297348124303309 67481151.45891607 955173956.721569 -23920079980.14996
1.306345426093053 66973482.74049354 968055904.3162866 -23914975049.95855
1.3154051255060557 66469347.266599365 981108758.6706372 -23909836913.300434
1.3245276552790952 65968720.91746716 994334730.1357174 -23904665369.116074
1.3337134511500424 65471579.740443476 1007736056.4973673 -23899460215.328907
1.3429629518786783 64977899.94883708 1021315003.2935433 -23894221248.84298
1.3522765992676447 64487657.92077742 1035073864.1348796 -23888948265.54064
1.3616548381835512 64000830.19807981 1049014961.0284928 -23883641060.280224
1.371098116578224 63517393.485118866 1063140644.705032 -23878299426.893818
1.3806068855101006 63037324.64770985 1077453294.9489985 -23872923158.185028
1.3901815991657769 62560600.71199689 1091955320.9323676 -23867512045.92684
1.3998227148816995 62087198.86334972 1106649161.5515237 -23862065880.859463
1.4095306931660114 61617096.44526728 1121537285.7675388 -23856584452.68825
1.419305997720548 61150270.95828913 1136622192.9498143 -23851067550.081676
1.4291490954629855 60686700.058914185 1151906413.2231083 -23845514960.669308
1.4390604565491438 60226361.55852686 1167392507.817969 -23839926471.03987
1.4490405543954428 59769233.4223305 1183083069.4246016 -23834301866.73935
1.4590898657015157 59315293.76828829 1198980722.5501833 -23828640932.269104
1.4692088704729784 58864520.86607084 1215088123.8796551 -23822943451.08408
1.4793980520443575 58416893.136011854 1231407962.640009 -23817209205.59104
1.4896578971021752 57972389.148069985 1247942960.9680884 -23811437977.14686
1.499988895708198 57530987.62079834 1264695874.2819338 -23805629546.056835
1.5103915413228428 57092667.42032084 1281669491.6556838 -23799783691.57312
1.520866330828748 56657407.559315614 1298866636.1980584 -23793900191.893135
1.531413764554507 56225187.19600508 1316290165.4344451 -23787978824.158062
1.542034346298566 55795985.63315345 1333942971.692609 -23782019364.45143
1.5527285833532882 55369782.3170703 1351827982.4920433 -23776021587.797695
1.5634969865291848 54946556.83662154 1369948160.936987 -23769985268.160896
1.5743400701793133 54526288.922247045 1388306506.1131272 -23763910178.443417
1.5852583522238468 54108958.444984466 1406906053.4880047 -23757796090.484715
1.596252354174811 53694545.41550032 1425749875.3151424 -23751642775.06021
1.607322601160995 53283029.9831274 1444841081.0419197 -23745450001.88015
1.618469621953034 52874392.434908636 1464182817.721211 -23739217539.588593
1.6296939489886662 52468613.19464746 1483778270.4268036 -23732945155.76243
1.6409961183981643 52065672.821964905 1503630662.672618 -23726632616.91048
1.6523766700299443 51665552.01136287 1523743256.8357494 -23720279688.472626
1.6638361474763508 51268231.59129368 1544119354.5833435 -23713886134.81907
1.6753750980996223 50873692.5232361 1564762297.3033323 -23707451719.249584
1.6869940730580353 50481915.90077778 1585675466.53904 -23700976203.992905
1.698693627332231 50092882.94870349 1606862284.4276812 -23694459350.206135
1.7104743197517238 49706575.02208996 1628326214.1427674 -23687900917.97425
1.7223367130215932 49322973.60540669 1650070760.3404365 -23681300666.309677
1.7342813737493625 48942060.31162273 1672099469.6097252 -23674658353.151928
1.7463088724720621 48563816.881319836 1694415930.926796 -23667973735.367313
1.7584197836834814 48188225.181811176 1717023776.1131368 -23661246568.74875
1.7706146858616094 47815267.20626661 1739926680.2977495 -23654476608.015617
1.7828941614962657 47444925.07284327 1763128362.3833382 -23647663606.81371
1.7952587971169236 47077181.0238225 1786632585.5165176 -23640807317.715275
1.8077091833207253 46712017.42475226 1810443157.5620465 -23633907492.219097
1.8202459148006913 46349416.76359577 1834563931.5811095 -23626963880.75071
1.8328695903741272 45989361.649885386 1858998806.3136547 -23619976232.662655
1.8455808130112248 45631834.81388269 1883751726.6647973 -23612944296.23484
1.8583801898638623 45276819.10574395 1908826684.1953063 -23605867818.674976
1.871268332294612 44924297.49469113 1934227717.6161976 -23598746546.119114
1.8842458559059303 44574253.06818908 1959958913.287396 -23591580223.63226
1.8973133805695699 44226669.031127505 1986024405.720547 -23584368595.209072
1.9104715304561866 43881528.70500891 2012428378.085937 -23577111403.774654
1.9237209340651515 43538815.52714211 2039175062.7235467 -23569808391.18547
1.9370622242545732 43198513.04984071 2066268741.6582499 -23562459298.230278
1.9504960382715244 42860604.93962745 2093713747.1191595 -23555063864.631256
1.9640230177824811 42525074.97644386 2121514462.0631332 -23547621829.04513
1.9776438089039716 42191907.052864715 2149675320.7024436 -23540132929.06448
1.9913590622334378 41861085.17331867 2178200809.036616 -23532596901.219086
2.005169432880312 41532593.453313306 2207095465.3884487 -23525013480.977383
2.0190755804973075 41206416.11866581 2236363880.944208 -23517382402.74807
2.033078169311927 40882537.5047388 2266010700.2980123 -23509703399.88175
2.047177868158189 40560942.055681266 2296040622.0004005 -23501976204.67271
2.061375350508576 40241614.323674425 2326458399.1110992 -23494200548.360817
2.075671294506202 39924538.96818299 2357268839.7559767 -23486376161.133495
2.090066382997203 39609700.755211085 2388476807.6881914 -23478502772.127834
2.1045613035633566 39297084.55656348 2420087222.8535414 -23470580109.43278
2.1191567485549196 38986675.34911157 2452105061.959997 -23462607900.09148
2.1338534151237023 38678458.21406431 2484535359.0514402 -23454585870.103695
2.1486520052563653 38372418.336244136 2517383206.0855803 -23446513744.428368
2.1635532258079513 38068541.003367655 2550653753.5160685 -23438391246.986244
2.178557788535648 37766811.60533104 2584352210.878791 -23430218100.662727
2.1936664101327836 37467215.633500524 2618483847.3823376 -23421994027.310696
2.208879812263062 37169738.680007294 2653053992.5026517 -23413718747.753597
2.224198721595032 36874366.43704729 2688068036.5818386 -23405391981.78854
2.2396238698367963 36581084.696185604 2723531431.431134 -23397013448.189587
2.2551559937709618 36289879.34766556 2759449690.9380245 -23388582864.711147
2.270795835289832 36000736.379722536 2795828391.677502 -23380099948.091484
2.286544141430844 35713641.87790199 2832673173.527453 -23371564414.056377
2.3024016644122507 35428582.024382465 2869989740.2881618 -23362975977.322887
2.3183691616690494 35145543.097302765 2907783860.3059134 -23354334351.60328
2.334447395889162 34864511.470093906 2946061367.100691 -23345639249.609062
2.350637135049864 34585473.61081531 2984828159.9979463 -23336890383.055157
2.366939152454468 34308416.08149535 3024090204.764424 -23328087462.66423
2.383354226769259 34033325.53747661 3063853534.2480273 -23319230198.17113
2.399883142060689 33760188.7267651 3104124249.0217066 -23310318298.3275
2.416526687832827 33488992.48938416 3144908518.0313463 -23301351470.90648
2.433285659065069 33219723.756732292 3186212579.247626 -23292329422.70762
2.450160856250112 32952369.550945617 3228042740.3218474 -23283251859.561882
2.4671530854321895 32686916.984264236 3270405379.2456865 -23274118486.336826
2.4842631582455694 32423353.258402955 3313306945.0148497 -23264929006.941902
2.501491891953325 32161665.66392629 3356753958.296617 -23255683124.33393
2.51884010948637 31901841.57962729 3400753012.101232 -23246380540.522736
2.5363086394827663 31643868.471910816 3445310772.457112 -23237020956.576897
2.5538983163273032 31387733.894180585 3490433979.0898533 -23227604072.62968
2.571609980191353 31133425.486230586 3536129446.1049886 -23218129587.885124
2.589444477073001 30880930.973640203 3582404062.674474 -23208597200.62429
2.6074026588374517 30630238.16717361 3629264793.726851 -23199006608.21166
2.62548538325773 30381334.962182786 3676718680.641098 -23189357507.101673
2.643693514055635 30134209.338014927 3724772841.9440236 -23179649592.845505
2.662027920943008 29888849.3574234 3773434474.0112996 -23169882560.097923
2.6804894796632714 29645243.165982563 3822710851.7719855 -23160056102.624367
2.6990790720332574 29403378.991506793 3872609329.416555 -23150169913.308155
2.717797585985329 29163245.143472902 3923137341.108349 -23140223684.1579
2.736645915609792 28924830.012446642 3974302401.698431 -23130217106.315086
2.7556249611976016 28688122.06951285 4026112107.4437838 -23120149870.061806
2.7747356292833634 28453109.865709417 4078574136.728795 -23110021664.828682
